,t_ms,type,id,x,y,x_est,y_est,vx_est,vy_est,yaw_est,vel_est,scenario_id
148,11.0,p,p8,19.7282,11.1216,19.7281,11.1236,-0.1403,-1.1489,,,24
149,11.5,p,p8,19.7334,10.5288,19.7318,10.5292,-0.0312,-1.1784,,,24
150,12.0,p,p8,19.7421,9.8686,19.7416,9.8701,0.0062,-1.2816,,,24
151,12.5,p,p8,19.7113,9.209,19.712,9.2094,-0.0421,-1.311,,,24
152,3.5,t,t1,5.4977,10.2549,5.4977,10.2549,,,0.0265,1.8528,24
153,4.0,t,t1,6.4237,10.2794,6.4237,10.2794,,,0.0265,1.8528,24
154,4.5,t,t1,7.6033,10.3102,7.6009,10.3101,,,0.0264,1.8838,24
155,5.0,t,t1,9.0251,10.3359,9.0209,10.3359,,,0.0239,1.9894,24
156,5.5,t,t1,10.6413,10.3612,10.6361,10.3612,,,0.0204,2.1723,24
157,6.0,t,t1,12.2366,10.3803,12.2324,10.3803,,,0.0164,2.3491,24
158,6.5,t,t1,13.7304,10.4121,13.7279,10.412,,,0.0186,2.4716,24
159,7.0,t,t1,15.1536,10.4625,15.1521,10.4623,,,0.026000000000000002,2.548,24
160,7.5,t,t1,16.7424,10.5682,16.7399,10.5677,,,0.0455,2.68,24
161,8.0,t,t1,18.7572,10.8865,18.752,10.8849,,,0.1135,2.972,24
162,8.5,t,t1,20.9597,11.3061,20.9541,11.3045,,,0.1638,3.2958,24
163,9.0,t,t1,23.3142,11.6139,23.3086,11.6134,,,0.1408,3.6117,24
164,9.5,t,t1,25.5461,11.6945,25.5428,11.6951,,,0.0754,3.7944,24
165,10.0,t,t1,27.6265,11.5503,27.6251,11.5516,,,-0.006,3.8682,24
166,10.5,t,t1,29.6163,11.2536,29.6158,11.255,,,-0.0816,3.8938,24
167,11.0,t,t1,31.6666,10.7895,31.6657,10.790999999999999,,,-0.1593,3.9527,24
168,11.5,t,t1,33.7011,10.3055,33.7004,10.3063,,,-0.2,4.0008,24
169,12.0,t,t1,35.5788,9.9946,35.5795,9.9941,,,-0.1825,3.9582,24
170,12.5,t,t1,37.2681,9.8014,37.2701,9.8005,,,-0.1523,3.8343,24
0,3.5,p,p1,22.3468,16.8742,22.3468,16.8742,-0.0321,-1.3116,,,25
1,4.0,p,p1,22.3307,16.2184,22.3307,16.2184,-0.0321,-1.3116,,,25
2,4.5,p,p1,22.2244,15.577,22.2265,15.5767,-0.1596,-1.2913,,,25
3,5.0,p,p1,22.1424,15.0019,22.1425,15.0004,-0.1658,-1.1889,,,25
4,5.5,p,p1,21.845,14.4613,21.8494,14.4601,-0.4761,-1.1089,,,25
5,6.0,p,p1,21.7318,14.0335,21.7293,14.0309,-0.302,-0.924,,,25
6,6.5,p,p1,21.583000000000002,13.7026,21.5829,13.6999,-0.2952,-0.7306,,,25
7,7.0,p,p1,21.5822,13.4298,21.5791,13.4278,-0.0829,-0.5929,,,25
8,7.5,p,p1,21.5443,13.0122,21.5442,13.0147,-0.0732,-0.7652,,,25
9,8.0,p,p1,21.4642,12.4439,21.4651,12.4479,-0.1359,-1.0372,,,25
10,8.5,p,p1,21.6194,11.8071,21.6147,11.8097,0.1853,-1.2137,,,25
11,9.0,p,p1,21.7301,11.0764,21.7297,11.079,0.2182,-1.3966,,,25
12,9.5,p,p1,21.9267,10.3353,21.9248,10.3362,0.3453,-1.4622,,,25
13,10.0,p,p1,22.092,9.5572,22.0922,9.5582,0.3374,-1.5315,,,25
14,10.5,p,p1,22.2636,8.7621,22.2636,8.7627,0.3414,-1.5754,,,25
15,11.0,p,p1,22.3075,7.9845,22.3102,7.9843,0.1582,-1.5617,,,25
16,11.5,p,p1,22.3807,7.2504,22.3809,7.2495,0.1458,-1.4938,,,25
17,12.0,p,p1,22.3078,6.516,22.3108,6.5157,-0.0653,-1.4744,,,25
18,12.5,p,p1,22.2866,5.7833,22.2864,5.7832,-0.0532,-1.4676,,,25
19,13.0,p,p1,22.1637,5.0534,22.1657,5.0533,-0.1921,-1.4618,,,25
20,13.5,p,p1,22.1769,4.3369,22.1747,4.3366,-0.037000000000000005,-1.4408,,,25
21,14.0,p,p1,22.1287,3.6289,22.1293,3.6286,-0.0767,-1.4225,,,25
22,14.5,p,p1,22.2162,2.97,22.2136,2.9689,0.1044,-1.3464,,,25
23,3.5,p,p2,18.1551,6.0746,18.1551,6.0746,-0.098,1.0513,,,25
24,4.0,p,p2,18.1061,6.6003,18.1061,6.6003,-0.098,1.0513,,,25
25,4.5,p,p2,18.114,7.0915,18.1126,7.0923,-0.0177,1.0027,,,25
26,5.0,p,p2,18.0281,7.5005,18.0297,7.5025,-0.1271,0.8681,,,25
27,5.5,p,p2,18.0107,7.9633,18.0098,7.9627,-0.0626,0.9068,,,25
28,6.0,p,p2,17.9888,8.5068,17.9886,8.5049,-0.0477,1.0378,,,25
29,6.5,p,p2,17.925,9.1045,17.9258,9.1028,-0.1052,1.1545,,,25
30,7.0,p,p2,17.9478,9.7457,17.9462,9.7443,0.0026,1.2493,,,25
31,7.5,p,p2,17.875,10.4055,17.8766,10.4047,-0.1022,1.3021,,,25
32,8.0,p,p2,17.8881,11.0731,17.8868,11.0728,-0.0117,1.3272,,,25
33,8.5,p,p2,17.8449,11.72,17.8456,11.7204,-0.0638,1.3036,,,25
34,9.0,p,p2,17.9031,12.3783,17.9013,12.3782,0.0655,1.3124,,,25
35,9.5,p,p2,17.8612,13.0255,17.8627,13.0257,-0.0398,1.2996,,,25
36,10.0,p,p2,17.9325,13.6853,17.9306,13.6851,0.0898,1.3138,,,25
37,10.5,p,p2,17.9413,14.3027,17.942,14.3036,0.0404,1.2570000000000001,,,25
38,11.0,p,p2,17.9416,14.9392,17.942,14.9391,0.0106,1.2674,,,25
39,11.5,p,p2,17.8692,15.5828,17.8709,15.5826,-0.1023,1.2819,,,25
40,12.0,p,p2,17.7827,16.2286,17.7835,16.2285,-0.1558,1.2891,,,25
41,12.5,p,p2,17.739,16.8907,17.7383,16.8903,-0.1075,1.3146,,,25
42,13.0,p,p2,17.6129,17.5952,17.6144,17.5942,-0.21100000000000002,1.3834,,,25
43,13.5,p,p2,17.6317,18.3831,17.6291,18.3811,-0.0335,1.5239,,,25
44,14.0,p,p2,17.4654,19.1604,17.4685,19.16,-0.24600000000000002,1.5490000000000002,,,25
45,14.5,p,p2,17.0241,19.6088,17.0308,19.6156,-0.7105,1.0782,,,25
46,3.5,p,p3,19.5983,18.8615,19.5983,18.8615,0.0755,-1.119,,,25
47,4.0,p,p3,19.6361,18.3021,19.6361,18.3021,0.0755,-1.119,,,25
48,4.5,p,p3,19.689,17.7423,19.6887,17.7424,0.0969,-1.1193,,,25
49,5.0,p,p3,19.6763,17.2212,19.6775,17.2204,0.0089,-1.0636,,,25
50,5.5,p,p3,19.6269,16.6534,19.628,16.6542,-0.0708,-1.1144,,,25
51,6.0,p,p3,19.637,16.1016,19.6361,16.1015,-0.0067,-1.1077,,,25
52,6.5,p,p3,19.4665,15.5212,19.47,15.5217,-0.247,-1.146,,,25
53,7.0,p,p3,19.3533,14.8975,19.3532,14.8986,-0.2371,-1.2201,,,25
54,7.5,p,p3,19.1435,14.3288,19.1454,14.3279,-0.3688,-1.1619,,,25
55,8.0,p,p3,19.0279,13.7341,19.0265,13.7344,-0.2721,-1.1805,,,25
56,8.5,p,p3,18.8622,13.1497,18.8628,13.1496,-0.3128,-1.1725,,,25
57,9.0,p,p3,18.7647,12.6139,18.7634,12.6128,-0.2286,-1.0994,,,25
58,9.5,p,p3,18.7047,12.0254,18.7035,12.0262,-0.1484,-1.1539,,,25
59,10.0,p,p3,18.6233,11.4408,18.6234,11.440999999999999,-0.1571,-1.1661,,,25
60,10.5,p,p3,18.6732,10.878,18.6705,10.8775,0.0284,-1.1371,,,25
61,11.0,p,p3,18.6376,10.3369,18.6386,10.3363,-0.0396,-1.0968,,,25
62,11.5,p,p3,18.6635,9.7361,18.6625,9.7372,0.025,-1.1717,,,25
63,12.0,p,p3,18.6874,9.1351,18.6872,9.1354,0.0429,-1.1952,,,25
64,12.5,p,p3,18.7405,8.5097,18.7399,8.5103,0.08900000000000001,-1.2359,,,25
65,13.0,p,p3,18.762999999999998,7.9208,18.7634,7.9202,0.0581,-1.1948,,,25
66,13.5,p,p3,18.8185,7.3059,18.817999999999998,7.3062,0.0957,-1.2192,,,25
67,14.0,p,p3,18.9465,6.7334,18.9448,6.7327,0.2123,-1.166,,,25
68,14.5,p,p3,19.0213,6.2009,19.0219,6.1998,0.1694,-1.092,,,25
69,3.5,p,p4,20.9305,18.9334,20.9305,18.9334,0.1617,-1.4364,,,25
70,4.0,p,p4,21.0114,18.2152,21.0114,18.2152,0.1617,-1.4364,,,25
71,4.5,p,p4,21.0028,17.5778,21.0049,17.576,0.0354,-1.3222,,,25
72,5.0,p,p4,20.9825,16.9141,20.9833,16.9141,-0.0226,-1.3233,,,25
73,5.5,p,p4,20.9369,16.2876,20.9377,16.2869,-0.0733,-1.2726,,,25
74,6.0,p,p4,20.9651,15.652000000000001,20.9637,15.652000000000001,0.0193,-1.2705,,,25
75,6.5,p,p4,20.9153,14.9918,20.9165,14.9923,-0.0646,-1.3065,,,25
76,7.0,p,p4,20.9607,14.3882,20.9591,14.3872,0.046,-1.2355,,,25
77,7.5,p,p4,20.8651,13.852,20.8675,13.8503,-0.1232,-1.1162,,,25
78,8.0,p,p4,20.8845,13.2641,20.8828,13.2647,-0.0096,-1.1568,,,25
79,8.5,p,p4,20.7963,12.8075,20.798000000000002,12.805,-0.1277,-0.9815,,,25
80,9.0,p,p4,20.6375,12.2699,20.6395,12.2708,-0.2675,-1.0456,,,25
81,9.5,p,p4,20.6053,11.7465,20.6033,11.7465,-0.1235,-1.0478,,,25
82,10.0,p,p4,20.5267,11.1343,20.526999999999997,11.1361,-0.1449,-1.1756,,,25
83,10.5,p,p4,20.6002,10.5328,20.5972,10.5331,0.0657,-1.1981,,,25
84,11.0,p,p4,20.5889,9.8658,20.5898,9.8672,0.0063,-1.2968,,,25
85,11.5,p,p4,20.6561,9.2182,20.6548,9.2183,0.0976,-1.2976,,,25
86,12.0,p,p4,20.7664,8.5688,20.7651,8.5689,0.1884,-1.2985,,,25
87,12.5,p,p4,20.8372,7.9352,20.8377,7.9349,0.1565,-1.276,,,25
88,13.0,p,p4,20.9841,7.3231,20.9827,7.3225,0.2551,-1.2381,,,25
89,13.5,p,p4,21.0037,6.6759,21.006,6.6765,0.1012,-1.278,,,25
90,14.0,p,p4,21.1554,6.0354,21.1533,6.0354,0.2441,-1.281,,,25
91,14.5,p,p4,21.1018,5.4262,21.1054,5.4256,-0.0069,-1.2358,,,25
92,3.5,p,p5,20.0896,4.6654,20.0896,4.6654,-0.0722,1.1297,,,25
93,4.0,p,p5,20.0535,5.2302,20.0535,5.2302,-0.0722,1.1297,,,25
94,4.5,p,p5,20.0052,5.7422,20.0055,5.7435,-0.0894,1.0551,,,25
95,5.0,p,p5,19.9601,6.218999999999999,19.9601,6.2201,-0.0904,0.98,,,25
96,5.5,p,p5,20.0634,6.7227,20.0603,6.7224,0.1243,0.9982,,,25
97,6.0,p,p5,20.0082,7.0839,20.0106,7.0868,-0.0409,0.7993,,,25
98,6.5,p,p5,20.0523,7.2231,20.051,7.2286,0.0489,0.4186,,,25
99,7.0,p,p5,20.1097,7.2657,20.109,7.2693,0.0985,0.1697,,,25
100,7.5,p,p5,20.1469,7.3128,20.1471,7.3137,0.08199999999999999,0.1099,,,25
101,8.0,p,p5,20.0902,7.468999999999999,20.0922,7.4669,-0.0596,0.255,,,25
102,8.5,p,p5,19.9271,7.8839,19.9299,7.8778,-0.2552,0.6734,,,25
103,9.0,p,p5,19.9135,8.5339,19.9112,8.5272,-0.0945,1.1351,,,25
104,9.5,p,p5,19.8481,9.1723,19.8484,9.1707,-0.1173,1.2472,,,25
105,10.0,p,p5,19.9731,9.8507,19.9692,9.8495,0.1476,1.3287,,,25
106,10.5,p,p5,19.9824,10.5039,19.9837,10.5041,0.06,1.3143,,,25
107,11.0,p,p5,19.9796,11.1829,19.9803,11.1824,0.0106,1.3456,,,25
108,11.5,p,p5,19.9271,11.8481,19.9283,11.8483,-0.0739,1.3353,,,25
109,12.0,p,p5,19.8519,12.5166,19.8528,12.5166,-0.1309,1.3363,,,25
110,12.5,p,p5,19.8574,13.1788,19.855999999999998,13.1789,-0.0296,1.3277,,,25
111,13.0,p,p5,19.7364,13.8048,19.7386,13.8056,-0.18100000000000002,1.2729,,,25
112,13.5,p,p5,19.7185,14.4445,19.717,14.4445,-0.0793,1.2764,,,25
113,14.0,p,p5,19.5342,15.0359,19.5372,15.0368,-0.2862,1.2087,,,25
114,14.5,p,p5,19.509,15.615,19.5066,15.6156,-0.1201,1.1709,,,25
115,3.5,p,p6,20.8114,3.4699,20.8114,3.4699,0.0192,0.9963,,,25
116,4.0,p,p6,20.820999999999998,3.968,20.820999999999998,3.968,0.0192,0.9963,,,25
117,4.5,p,p6,20.7783,4.5451,20.7795,4.5433,-0.0547,1.1078,,,25
118,5.0,p,p6,20.7861,5.0635,20.7854,5.0642,-0.0056,1.0591,,,25
119,5.5,p,p6,20.7629,5.5375,20.7633,5.5387,-0.0341,0.9778,,,25
120,6.0,p,p6,20.7514,5.9714,20.7513,5.9726,-0.0266,0.8966,,,25
121,6.5,p,p6,20.8042,6.3502,20.8028,6.3516,0.0691,0.7944,,,25
122,7.0,p,p6,20.7929,6.5983,20.7939,6.6014,0.0049,0.5768,,,25
123,7.5,p,p6,20.7995,6.7204,20.7994,6.724,0.0095,0.3319,,,25
124,8.0,p,p6,20.9418,7.0047,20.939,7.0023,0.2085,0.4979,,,25
125,8.5,p,p6,21.1316,7.4175,21.1298,7.414,0.3363,0.7381,,,25
126,9.0,p,p6,21.2379,7.9612,21.2392,7.9575,0.2496,0.9957,,,25
127,9.5,p,p6,21.2856,8.5379,21.2872,8.5361,0.1362,1.115,,,25
128,10.0,p,p6,21.2779,9.1391,21.2795,9.1381,0.0243,1.1807,,,25
129,10.5,p,p6,21.3466,9.7689,21.3454,9.7681,0.1037,1.2391,,,25
130,11.0,p,p6,21.413,10.3954,21.4127,10.3953,0.1265,1.2504,,,25
131,11.5,p,p6,21.4397,11.0316,21.4405,11.0314,0.0741,1.2665,,,25
132,12.0,p,p6,21.4338,11.6427,21.4347,11.6431,0.0109,1.2347,,,25
133,12.5,p,p6,21.4436,12.2917,21.4435,12.290999999999999,0.0159,1.2798,,,25
134,13.0,p,p6,21.4072,12.9003,21.4081,12.9009,-0.0481,1.2355,,,25
135,13.5,p,p6,21.4226,13.5408,21.4218,13.5404,0.0076,1.2676,,,25
136,14.0,p,p6,21.3273,14.1741,21.3293,14.1741,-0.1345,1.2674,,,25
137,14.5,p,p6,21.3441,14.793,21.3424,14.7933,-0.016,1.246,,,25
138,3.5,p,p7,20.1414,19.3875,20.1414,19.3875,0.2001,-1.4069999999999998,,,25
139,4.0,p,p7,20.2414,18.684,20.2414,18.684,0.2001,-1.4069999999999998,,,25
140,4.5,p,p7,20.3407,17.9857,20.3407,17.9856,0.19899999999999998,-1.3997,,,25
141,5.0,p,p7,20.3656,17.3034,20.3671,17.303,0.0911,-1.3742,,,25
142,5.5,p,p7,20.3958,16.602,20.3962,16.6023,0.0667,-1.3944,,,25
143,6.0,p,p7,20.3237,15.9137,20.3259,15.9135,-0.0862,-1.3819,,,25
144,6.5,p,p7,20.2642,15.2761,20.2646,15.275,-0.1132,-1.3045,,,25
145,7.0,p,p7,20.1591,14.6707,20.1601,14.6697,-0.1839,-1.2352,,,25
146,7.5,p,p7,20.1119,14.0715,20.111,14.0711,-0.1207,-1.2071,,,25
147,8.0,p,p7,19.9736,13.4712,19.9752,13.4711,-0.2321,-1.2019,,,25
148,8.5,p,p7,19.9555,12.8425,19.9535,12.8431,-0.0927,-1.2418,,,25
149,9.0,p,p7,19.8458,12.2068,19.8471,12.2071,-0.1814,-1.2641,,,25
150,9.5,p,p7,19.7547,11.5535,19.7547,11.5539,-0.1839,-1.2953,,,25
151,10.0,p,p7,19.5041,10.8489,19.5074,10.8501,-0.4133,-1.3782,,,25
152,10.5,p,p7,19.4037,10.1664,19.4016,10.1663,-0.2644,-1.3704,,,25
153,11.0,p,p7,19.4704,9.4711,19.4662,9.4713,0.0262,-1.3848,,,25
154,11.5,p,p7,19.5388,8.7784,19.5376,8.7784,0.1122,-1.3856,,,25
155,12.0,p,p7,19.7065,8.1214,19.7041,8.1206,0.2752,-1.3338,,,25
156,12.5,p,p7,19.792,7.471,19.7931,7.4707,0.2034,-1.3088,,,25
157,13.0,p,p7,19.9464,6.8174,19.9453,6.8174,0.278,-1.3072,,,25
158,13.5,p,p7,20.0191,6.2213,20.0204,6.2201,0.1837,-1.2241,,,25
159,14.0,p,p7,20.1977,5.6447,20.1959,5.6439,0.3072,-1.1711,,,25
160,14.5,p,p7,20.1947,5.0387,20.198,5.0392,0.0834,-1.1995,,,25
161,3.5,p,p8,21.3072,4.9288,21.3072,4.9288,0.2341,1.1535,,,25
162,4.0,p,p8,21.4243,5.5055,21.4243,5.5055,0.2341,1.1535,,,25
163,4.5,p,p8,21.3384,6.0406,21.3431,6.0416,-0.0525,1.0947,,,25
164,5.0,p,p8,21.3553,6.599,21.3545,6.5988,0.0031,1.1093,,,25
165,5.5,p,p8,21.2293,7.1591,21.2319,7.1589,-0.1802,1.1174,,,25
166,6.0,p,p8,21.3389,7.8463,21.3347,7.8436,0.1047,1.3033,,,25
167,6.5,p,p8,21.275,8.4243,21.2774,8.4258,-0.0573,1.2008,,,25
168,7.0,p,p8,21.259,9.0528,21.2588,9.0522,-0.0425,1.2392,,,25
169,7.5,p,p8,21.2095,9.6433,21.2101,9.6439,-0.083,1.1981,,,25
170,8.0,p,p8,21.1143,10.1477,21.1154,10.1497,-0.1616,1.0604,,,25
171,8.5,p,p8,21.1648,10.6441,21.162,10.6449,0.0266,1.0086,,,25
172,9.0,p,p8,21.1836,11.209000000000001,21.1835,11.2078,0.0386,1.0952,,,25
173,9.5,p,p8,21.2458,11.804,21.2449,11.802999999999999,0.1008,1.1654,,,25
174,10.0,p,p8,21.2246,12.4678,21.226,12.466,-0.0014,1.2841,,,25
175,10.5,p,p8,21.2029,13.1114,21.2033,13.1113,-0.0339,1.2889,,,25
176,11.0,p,p8,21.1133,13.7812,21.1149,13.7806,-0.1395,1.3256,,,25
177,11.5,p,p8,21.0351,14.4395,21.0353,14.4396,-0.154,1.3199,,,25
178,12.0,p,p8,20.9409,15.0955,20.9413,15.0956,-0.1791,1.3141,,,25
179,12.5,p,p8,20.772,15.7279,20.7737,15.7284,-0.2944,1.2783,,,25
180,13.0,p,p8,20.6943,16.3669,20.6929,16.3669,-0.1963,1.2774,,,25
181,13.5,p,p8,20.5003,16.9715,20.5023,16.9722,-0.3328,1.2281,,,25
182,14.0,p,p8,20.4364,17.625,20.4343,17.6242,-0.1874,1.2841,,,25
183,14.5,p,p8,20.2949,18.3817,20.2958,18.3793,-0.2536,1.4509999999999998,,,25
184,3.5,t,t1,32.6694,11.1433,32.6694,11.1433,,,-3.0714,1.8741,25
185,4.0,t,t1,31.7347,11.0775,31.7347,11.0775,,,-3.0714,1.8741,25
186,4.5,t,t1,30.7013,11.0269,30.7022,11.0267,,,-3.0742,1.886,25
187,5.0,t,t1,29.776999999999997,10.9837,29.7768,10.9835,,,-3.0782,1.8823,25
188,5.5,t,t1,28.9013,10.9062,28.9007,10.9064,,,-3.0726,1.8641,25
189,6.0,t,t1,28.1203,10.8778,28.1191,10.8775,,,-3.0798,1.8119999999999998,25
190,6.5,t,t1,27.4073,10.850999999999999,27.4058,10.8508,,,-3.0849,1.7386,25
191,7.0,t,t1,26.7584,10.8292,26.7567,10.829,,,-3.0894,1.6498,25
192,7.5,t,t1,26.2053,10.8314,26.2032,10.831,,,-3.0987,1.536,25
193,8.0,t,t1,25.7677,10.808,25.7651,10.8079,,,-3.0974,1.3955,25
194,8.5,t,t1,25.443,10.7833,25.4402,10.7832,,,-3.0944,1.2348,25
195,9.0,t,t1,25.2484,10.7863,25.2452,10.7861,,,-3.0978,1.0507,25
196,9.5,t,t1,25.1417,10.7755,25.1385,10.7754,,,-3.0962,0.8677,25
197,10.0,t,t1,25.1371,10.7778,25.1337,10.7776,,,-3.0968,0.6794,25
198,10.5,t,t1,25.1525,10.7774,25.1498,10.7773,,,-3.0966,0.5232,25
199,11.0,t,t1,25.1468,10.7844,25.1449,10.7843,,,-3.0980000000000003,0.4101,25
200,11.5,t,t1,25.1328,10.7846,25.1313,10.7846,,,-3.0982,0.3258,25
201,12.0,t,t1,25.0783,10.7779,25.0775,10.7779,,,-3.0975,0.2779,25
202,12.5,t,t1,24.8356,10.775,24.8364,10.7749,,,-3.0986,0.3228,25
203,13.0,t,t1,24.3611,10.7473,24.3635,10.7475,,,-3.0973,0.4604,25
204,13.5,t,t1,23.645,10.7324,23.6488,10.7324,,,-3.1021,0.6738,25
205,14.0,t,t1,22.6687,10.6923,22.6736,10.6925,,,-3.1015,0.9553,25
206,14.5,t,t1,21.45,10.6447,21.4557,10.6449,,,-3.1021,1.2818,25
0,2.0,p,p1,21.9185,3.548,21.9185,3.548,0.1572,1.5043,,,26
1,2.5,p,p1,21.9971,4.3002,21.9971,4.3002,0.1572,1.5043,,,26
2,3.0,p,p1,21.9257,4.8815,21.9292,4.8855,-0.0547,1.263,,,26
3,3.5,p,p1,21.9594,5.5626,21.9582,5.5617,0.0285,1.329,,,26
4,4.0,p,p1,21.904,6.1607,21.9054,6.162000000000001,-0.0705,1.2343,,,26
5,4.5,p,p1,21.9186,6.5399,21.9176,6.5449,-0.0004,0.8884,,,26
6,5.0,p,p1,21.9042,6.7369,21.9045,6.7421,-0.0195,0.5238,,,26
7,5.5,p,p1,21.853,6.8424,21.8539,6.8458,-0.0798,0.2901,,,26
8,6.0,p,p1,21.8006,6.9887,21.8009,6.9887,-0.0992,0.287,,,26
9,6.5,p,p1,21.9634,7.1782,21.959,7.1772,0.2075,0.3534,,,26
10,7.0,p,p1,22.0039,7.6092,22.0052,7.6039,0.1224,0.7224,,,26
11,7.5,p,p1,22.1048,8.1898,22.104,8.1851,0.17800000000000002,1.0473,,,26
12,8.0,p,p1,22.2938,8.8188,22.2917,8.8165,0.3237,1.2064,,,26
13,8.5,p,p1,22.4015,9.5228,22.4026,9.5207,0.2485,1.3554,,,26
14,9.0,p,p1,22.4985,10.193,22.4991,10.1932,0.2075,1.3477,,,26
15,9.5,p,p1,22.4039,10.8303,22.408,10.8311,-0.0802,1.2946,,,26
16,10.0,p,p1,22.3115,11.5636,22.3127,11.5618,-0.1617,1.4179,,,26
17,10.5,p,p1,22.1281,12.2224,22.1302,12.2234,-0.3118,1.3479,,,26
18,11.0,p,p1,22.039,12.8763,22.0377,12.8768,-0.2183,1.3176,,,26
19,2.0,p,p2,17.902,15.9204,17.902,15.9204,-0.1075,-1.103,,,26
20,2.5,p,p2,17.8482,15.3689,17.8482,15.3689,-0.1075,-1.103,,,26
21,3.0,p,p2,17.8416,14.815999999999999,17.8405,14.815999999999999,-0.040999999999999995,-1.1051,,,26
22,3.5,p,p2,17.7491,14.2918,17.7506,14.2912,-0.1435,-1.0641,,,26
23,4.0,p,p2,17.8094,13.8502,17.8067,13.8483,0.0453,-0.9326,,,26
24,4.5,p,p2,17.7523,13.4379,17.7539,13.4367,-0.0661,-0.8518,,,26
25,5.0,p,p2,17.7255,13.1312,17.7254,13.1286,-0.0594,-0.6778,,,26
26,5.5,p,p2,17.7316,12.758,17.7309,12.7586,-0.0075,-0.7237,,,26
27,6.0,p,p2,17.6104,12.362,17.6128,12.3628,-0.1762,-0.7739,,,26
28,6.5,p,p2,17.5653,11.8434,17.5644,11.8461,-0.1176,-0.9654,,,26
29,7.0,p,p2,17.5486,11.2597,17.5477,11.2619,-0.0555,-1.1154,,,26
30,7.5,p,p2,17.4894,10.6124,17.49,10.6144,-0.0997,-1.248,,,26
31,8.0,p,p2,17.5135,9.9755,17.512,9.9758,0.0063,-1.2695,,,26
32,8.5,p,p2,17.5242,9.2777,17.524,9.279,0.0194,-1.3611,,,26
33,9.0,p,p2,17.6151,8.5702,17.6134,8.5708,0.1372,-1.4019,,,26
34,9.5,p,p2,17.5954,7.8822,17.5972,7.882000000000001,0.0119,-1.3840000000000001,,,26
35,10.0,p,p2,17.6293,7.1889,17.6287,7.1889,0.0497,-1.3856,,,26
36,10.5,p,p2,17.5634,6.5191,17.5652,6.5186,-0.0807,-1.3524,,,26
37,11.0,p,p2,17.5856,5.8511,17.5843,5.851,0.006999999999999999,-1.3397,,,26
38,2.0,p,p3,18.0035,3.8107,18.0035,3.8107,0.0033,1.3375,,,26
39,2.5,p,p3,18.0051,4.4794,18.0051,4.4794,0.0033,1.3375,,,26
40,3.0,p,p3,18.1096,5.1301,18.1072,5.1305,0.1484,1.3119,,,26
41,3.5,p,p3,18.1469,5.8297,18.1476,5.8288,0.0985,1.3744,,,26
42,4.0,p,p3,18.2487,6.3653,18.2476,6.3685,0.1735,1.1566,,,26
43,4.5,p,p3,18.2202,6.5595,18.2226,6.5676,0.0085,0.5968,,,26
44,5.0,p,p3,18.2079,6.6674,18.2083,6.6716,-0.0189,0.3097,,,26
45,5.5,p,p3,18.2963,6.9966,18.2943,6.992999999999999,0.122,0.5557,,,26
46,6.0,p,p3,18.3644,7.4018,18.3642,7.3991,0.1352,0.745,,,26
47,6.5,p,p3,18.3741,7.939,18.3753,7.9355,0.0517,0.987,,,26
48,7.0,p,p3,18.4192,8.5404,18.4188,8.538,0.0778,1.148,,,26
49,7.5,p,p3,18.3726,9.1758,18.3744,9.1744,-0.0452,1.2401,,,26
50,8.0,p,p3,18.3845,9.7985,18.3839,9.7984,0.0022,1.2459,,,26
51,8.5,p,p3,18.3065,10.4333,18.3082,10.433,-0.1112,1.2631,,,26
52,9.0,p,p3,18.2866,11.07,18.2859,11.0699,-0.062,1.271,,,26
53,9.5,p,p3,18.203,11.7365,18.2041,11.7358,-0.13699999999999998,1.3159,,,26
54,10.0,p,p3,18.2009,12.386,18.1996,12.3861,-0.0426,1.3046,,,26
55,10.5,p,p3,18.1808,12.9963,18.1808,12.9972,-0.0388,1.2437,,,26
56,11.0,p,p3,18.1666,13.6394,18.1665,13.639000000000001,-0.0313,1.2732,,,26
57,2.0,p,p4,20.5376,2.8145,20.5376,2.8145,0.012,1.3840000000000001,,,26
58,2.5,p,p4,20.5435,3.5065,20.5435,3.5065,0.012,1.3840000000000001,,,26
59,3.0,p,p4,20.4647,4.1814,20.4667,4.1818,-0.1078,1.3598,,,26
60,3.5,p,p4,20.3843,4.8032,20.3849,4.8044,-0.149,1.2753,,,26
61,4.0,p,p4,20.3616,5.5248,20.3605,5.5231,-0.075,1.3949,,,26
62,4.5,p,p4,20.2613,6.2209,20.2626,6.2209,-0.1642,1.3955,,,26
63,5.0,p,p4,20.277,6.8008,20.2749,6.8033,-0.0247,1.2252,,,26
64,5.5,p,p4,20.2418,7.1321,20.2423,7.138,-0.0547,0.8149,,,26
65,6.0,p,p4,20.3774,7.3196,20.374000000000002,7.3244,0.1801,0.4884,,,26
66,6.5,p,p4,20.4534,7.556,20.4536,7.5563,0.1648,0.4703,,,26
67,7.0,p,p4,20.4106,7.9934,20.4132,7.9892,-0.0165,0.7623,,,26
68,7.5,p,p4,20.505,8.5037,20.503,8.5009,0.1281,0.9551,,,26
69,8.0,p,p4,20.5241,9.0158,20.525,9.015,0.0661,1.0091,,,26
70,8.5,p,p4,20.4912,9.5804,20.4926,9.5791,-0.0306,1.0971,,,26
71,9.0,p,p4,20.4839,10.1627,20.4837,10.1619,-0.0211,1.1477,,,26
72,9.5,p,p4,20.3702,10.7828,20.3724,10.7819,-0.1699,1.2157,,,26
